,ITT_0_10,ITT_10_20,ITT_20_30,ITT_30_40,ITT_40_50,ITT_50_60,ITT_60_70,IWS_0_10,IWS_10_20,IWS_20_30,IWS_30_40,IWS_40_50,IWS_50_60,IWS_60_70,IWS_70_80,IWS_80_90,IWS_90_100,STT_0_10,STT_10_20,STT_20_30,STT_30_40,STT_40_50,STT_50_60,STT_60_70,STT_70_80,STT_80_90,SWS_0_10,SWS_10_20,SWS_20_30,SWS_30_40,SWS_40_50,SWS_50_60,SWS_60_70,TTT_0_10,TTT_10_20,TTT_20_30,TTT_30_40,TTT_40_50,TTT_50_60,TTT_60_70,TTT_70_80,TTT_80_90,TWS_0_10,TWS_10_20,TWS_20_30,TWS_30_40,TWS_40_50,TWS_50_60,TWS_60_70,TWS_70_80,TWS_80_90
fce68e73fd8a18127ab7ccd8f194e0c9,0,0,205,134,0,0,0,0,569,291,132,99,190,113,48,29,146,0,0,0,0,0,20,15,33,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,55,0,13,301,483,217,88,80,73,54,55
47409f0d9eeac6c021f1dc626da110b4,0,0,0,0,0,0,0,0,108,146,258,381,837,713,345,105,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,166,210,175,0,0,37,21
9007b13113737fce6a9e6700f4d9b248,0,0,0,0,0,0,0,76,47,31,78,413,961,1014,541,88,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,30,0,20,0
01d7106d1683d6e84f2725b6900a0a6d,0,0,0,0,0,0,0,0,137,257,634,806,491,181,87,64,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,214,195,0,0,0,0,0
653334c36340a20181971e05d9b4e110,7,9,30,39,511,855,79,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,33,0,5,0,0,20,22,16,10,0,9,8,10,28,201,630,284,34,0,15,0,7,53,12,0,0,0
845be08d6ae6d3073a24d790fab9962a,0,51,57,85,18,17,52,13,0,0,0,0,0,0,0,0,0,0,125,105,312,7,0,2,9,3,0,0,0,0,0,0,0,7,117,1558,874,0,24,6,78,24,0,0,0,0,0,0,0,0,0
a954602ac80a9b16349a331642575316,0,0,61,105,332,204,145,0,0,0,0,18,12,90,130,21,29,0,0,0,0,0,0,0,0,0,0,0,0,10,31,0,0,0,0,0,0,467,292,185,107,33,0,0,6,15,0,579,872,23,11
315ef3901b1c279cf94dd25c33948ae0,0,0,0,5,41,14,0,3,128,181,140,21,38,36,25,0,36,0,0,0,0,9,39,22,25,18,0,0,0,0,260,230,248,0,0,0,0,11,19,20,0,7,0,412,312,416,200,154,112,116,77
2c8621d494edfa8619fc4366fee56302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,4095,199,153,0,20,13,0,0,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c40ff908c42c11019e0582521aa7d0b5,0,0,0,0,0,0,0,6,318,317,428,286,291,201,88,72,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,28,219,190,268,144,85,0,40,32
825e219671d91b78e74128cb5be328dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,228,329,159,513,381,638,190,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fae2f6dbdc7aa12677443244e22ca373,0,0,0,0,0,0,0,3,163,381,378,48,93,32,5,11,68,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,42,0,0,0,0,0,0,0,0,0,56,375,465,414,223,60,111,52,40
a9916c8247643826a73ca5c3a7e62a7d,0,0,1,0,50,57,57,0,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,24,203,131,0,0,0,0,0,6,0,0,0,0,0,21,117,308,660,1387,0,0,0,0,0,0,0,0,0
df48f7eecfb4b65d4e6cf5a100f70525,0,0,0,0,35,102,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,115,508,38,0,0,0,0,53,35,51,0,0,0,0,0,316,467,90,0,0,0,27,205,684,46,0,58,28
bffa970a06171a18bef2c0edd9f32910,0,0,0,0,38,85,405,0,0,0,0,0,1,24,15,9,6,0,0,0,0,9,74,59,29,17,0,0,0,0,247,425,296,0,0,0,0,25,103,294,242,345,0,3,5,4,0,104,54,15,14
e73f16c77443b519dc9953b589da0819,0,0,0,0,11,57,324,0,0,0,0,0,0,0,0,83,208,0,0,0,0,0,0,24,470,508,0,0,0,0,90,37,44,0,0,0,0,0,0,54,191,155,0,0,0,14,139,152,280,157,136
e3620a87443a142150a1b20a237c48a2,137,36,100,221,21,10,68,210,64,11,0,27,19,10,0,0,36,8,57,30,63,202,66,214,92,21,66,16,51,97,0,19,0,41,170,96,73,176,66,40,89,28,22,43,0,0,0,20,0,0,13
bf965b6a74af6b2f2c605c85387c1a09,0,0,119,100,123,59,132,8,44,110,78,9,0,0,0,0,0,0,0,0,0,4,3,14,95,68,0,0,0,46,159,147,132,0,0,0,0,96,108,143,141,182,6,28,52,75,38,153,104,69,182
9549b63f91256b6757fef7384cf2ee9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,72,41,287,249,520,722,173,0,173,340,273,52,40,98,0,0,0,0,0,0,0,0,0,54,36,0,0,0,0,0,0,0
b196a4ed37195dcefbe81f4e904e58ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,466,2760,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155d4cfe651e0dd41fc9f68d210efd13,0,0,211,59,0,0,23,45,288,416,690,116,97,75,107,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,256,113,84,0,0,0,0,0
1d501b3fbc0168f8bc381ee9c5c14186,0,0,0,0,0,0,0,0,0,46,175,31,202,388,549,99,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,207,237,297,214,313,44,21
3d0fdaba5562129fdce740dd2c09f772,0,0,31,30,509,336,118,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,26,202,37,0,0,0,26,18,11,24,0,0,22,30,147,372,222,236,24,0,0,0,0,41,8,0,0,14
cb80be4ac2def4c41b4338fe839038be,137,229,157,280,22,23,100,289,69,36,5,10,15,7,3,2,36,0,0,0,0,0,0,0,0,0,149,25,229,8,0,0,0,111,208,240,154,34,25,10,58,0,39,2,0,3,0,0,0,5,0
67868dd1fe8840502e6e4e55b6879c44,0,0,2,15,781,779,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,26,53,44,0,0,0,0,0,30,82,0,0,0,0,43,138,87,66,79,0,0,0,0,0,0,0,0,0
3d2e351bbc23de6571497ccf43c804c6,0,0,31,45,456,602,76,0,0,28,0,0,0,16,4,0,0,0,0,0,0,0,28,60,55,14,0,0,0,13,58,56,40,0,0,0,0,89,125,167,249,52,0,38,23,0,11,23,0,30,0
a13dd379c9b2be3e43d584f922a0c465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,155,103,21,566,55,85,119,8,0,1587,496,21,10,4,21,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
25ade07de4c57173ee26def3d89f3566,0,0,91,117,306,204,132,0,0,11,16,35,31,80,82,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,149,345,206,68,0,0,9,78,59,258,172,10,8
e2700aefa86b128937c05f4f4dd45b71,8,0,59,99,0,0,0,0,0,15,0,0,0,0,0,0,0,184,572,437,216,164,0,0,33,0,83,200,183,374,0,0,26,25,27,195,90,0,0,0,0,0,62,0,0,0,0,0,0,0,0
05e7016f5c69b86615478e7eeac18fcd,0,0,0,0,0,0,0,0,9,36,51,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,27,48,80,0,0,0,0,0,0,0,0,0,0,221,431,428,252,301,361,319,306
2fac845da336657d55f1a9f350c6bc09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,73,91,165,52,0,0,0,0,43,643,674,942,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,9,10
67a2d21cfe58b22c6534eb3fad87afef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,203,369,285,310,604,483,305,113,0,23,0,0,26,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5763d6cc9521afcdd6e6393c915c938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2467,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,0,0,0,0,0,0,0,0,112,0,10
3f48c674bfb96d735ee09bd32ac101da,0,84,10,20,0,10,42,0,0,0,0,0,0,0,0,0,0,0,276,203,229,265,123,240,80,18,0,163,243,113,0,0,0,0,0,312,421,0,0,0,30,0,58,0,0,0,0,0,0,0,0
1845147963cd510356415ead4dd51a54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,255,281,239,203,219,270,530,29,0,242,408,4,18,18,14,0,0,0,0,0,0,0,0,0,119,51,0,0,0,0,0,0,0
3e247a5a9e227b9654eba44271d5f712,0,0,34,51,245,254,534,0,0,0,0,0,0,28,46,51,9,0,0,0,0,0,6,14,1,3,0,0,0,0,0,0,0,0,0,0,4,309,155,159,170,63,0,0,0,0,24,34,150,0,0
075103e7b8b23c4a7fdd944bbc004661,0,0,38,53,105,126,0,0,0,0,0,0,25,60,48,0,0,0,0,0,0,0,6,0,38,26,0,0,0,0,303,225,155,0,0,0,0,43,50,31,45,143,0,0,0,14,171,161,160,295,236
8ca37a647b5e1415dcb52bca76ed0219,16,20,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,251,95,258,116,16,0,14,8,105,4,4,28,0,90,515,881,0,38,0,165,45,0,0,0,0,0,0,0,0,0
e3a8a247687cd6f43191a12f97789c77,0,0,178,40,7,3,9,9,70,153,110,166,170,330,334,58,73,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,12,0,0,0,0,26,10,5,36,0,0,51,32,82,175,218,186,24,39
8a8895d160b2fda424ad5446e9bf8f4e,0,0,3,17,39,89,68,0,0,0,0,0,5,15,58,571,809,0,0,0,0,0,3,11,42,84,0,0,0,0,21,32,15,0,0,2,6,15,119,102,212,73,0,0,0,0,4,12,67,30,14
053c09f43a8ca677723e10f2650f95aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,58,50,19,250,173,350,136,73,0,24,0,38,550,482,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e863d62783dd3f33b60de26d9831f7b,0,0,0,0,0,0,0,0,305,267,276,400,271,120,44,36,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,72,191,202,13,0,0,0
1b5e69c9f4e8caf977af2374e4a2e5bd,201,737,0,0,6,0,46,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,45,43,0,0,0,0,58,357,346,352,0,17,16,35,8,0,0,0,0,0,0,0,0,0
b28c95be84646c2007909459ae9477a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,20,0,0,0,0,73,111,179,0,0,0,0,0,93,201,0,0,0,0,0,0,0,116,89,631,745
c7c02c07fb28c8730768bb76cafad3fe,107,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,2416,112,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
c4c51efaca3f7053013c48be2c94a1d9,0,0,0,0,0,0,0,42,10,12,51,242,343,623,954,91,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,49
44ea12782614eea7f6fdd4f0ab6ed693,0,617,76,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,579,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09b3ae637e15bbfc9f967f2628d0c1e5,0,0,70,58,5,0,12,0,16,16,0,13,0,0,5,0,0,0,0,0,0,127,311,209,265,106,0,0,0,0,32,58,44,0,0,0,0,48,15,19,24,22,19,116,107,118,377,164,132,21,26
268425f28d1096a853eba13a06210c18,0,0,212,225,0,0,13,21,99,63,107,6,6,0,1,0,32,0,9,19,52,92,206,45,26,0,0,13,39,0,0,5,0,0,0,118,360,78,27,6,59,46,38,96,119,144,19,0,0,4,0
814b28847f8d849f6d7186b23cc38625,0,0,93,58,0,0,49,112,442,266,425,349,194,79,33,29,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45a703c3d46ed9731722d03c72be9069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,333,310,219,276,389,384,72,20,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b2529faa44a3679b887ecd91b6b4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,279,337,284,221,260,368,182,31,0,25,0,178,15,12,0,0,0,122,109,0,12,0,21,0,0,0,0,0,0,0,0,0,0
ce5ed1fc0d6e041af4467db8d7e28e80,0,0,0,0,0,0,0,0,291,403,347,111,121,52,13,7,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,230,172,45,0,78,25,5
aef2747246f8ab1334fc44fad3e80aa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2175,0,0,0,0,0,0,0,0,0
00580d9997f7a5390be073efeae55195,0,0,0,0,0,0,0,124,518,345,516,73,82,34,3,15,101,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,98,71,0,145,71,8,0,9,9
06f97d45a7719be0cc5d22e5931cdef8,0,0,0,0,0,0,0,0,130,379,541,189,214,64,40,27,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,154,259,40,5,0,16,0
40640cca2e35863b7fc44fd2d26716c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,15,22,38,136,83,140,5,0,0,64,582,608,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722ca2f7dd4cfcfd70770de0b04e21bf,827,42,0,0,3,0,39,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,995,12,11,0,0,0,0,80,456,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
dd76d38723fb75ca30293cd06f7af6e1,0,0,0,0,0,0,0,54,269,268,456,201,154,97,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,117,200,250,0,0,0,0
4231dcb443dcb5f6d7e2e7ade6f9cae9,0,0,0,0,0,0,0,3,426,246,263,43,57,29,19,11,88,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,44,0,0,0,0,0,0,0,0,0,46,114,221,229,221,85,0,36,13
efd1a993fb10d63e3f6cac25348ac628,0,0,0,0,0,0,0,0,0,10,45,222,273,537,710,69,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,364,143,14,12
7b8687443cae68433ecc777195617018,733,7,0,0,1,0,0,70,0,6,0,3,5,0,0,2,19,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,25,1156,48,62,0,0,0,7,0,0,0,0,0,0,0,0,0,0
9ed56f4d10a5f87da1fc8ee22f2af397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,75,1503,919,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e416d0916760d2fc17b616e2ac3ad855,0,0,59,15,126,205,146,0,0,3,2,19,13,18,40,0,4,0,20,8,11,10,58,74,282,20,0,0,0,0,30,21,11,0,0,0,0,50,115,293,238,11,0,35,0,9,70,130,0,5,0
c04426d231ef78b7f31f0dc527bd6f92,0,0,0,0,0,0,0,0,294,218,378,69,63,65,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,221,277,377,0,0,39,0
2275a88212ace3b1333a1de857178d82,0,0,0,0,0,0,0,0,6,36,148,260,437,674,169,111,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,67,148,0,0,0,0
78071b43244e5ebd909b446a937d7c77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,407,691,243,205,280,216,73,18,0,159,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
1d7313bc61f8e53cbef939d45e57aa54,0,0,15,49,47,92,451,0,0,0,0,0,0,62,130,171,22,0,0,0,0,0,0,0,0,13,0,0,0,4,102,0,0,0,0,0,0,421,152,116,172,28,0,0,0,0,0,42,37,0,0
f697f9477cfc69ab0b685d238dd163ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,216,314,93,818,44,195,122,15,0,139,169,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b017375c6db2afc9ae366bb32265bbed,164,31,0,0,0,0,0,773,109,156,19,9,5,10,3,14,33,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,3,260,138,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
dc6e3d94ccee7aa8ab7cc8a40e3982ae,0,0,0,0,146,205,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,259,119,0,0,0,0,0,0,0,0,0,0,0,44,333,343,77,6,0,0,0,0,0,0,0,0,0
f94ba529eda83031cd1cabb2486fd4a1,0,0,0,0,0,0,0,0,318,268,301,278,317,98,43,27,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,91,0,42,0,0,0,0
c5681f5257cffff7eb4489cb150e5913,0,234,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,26,31,35,0,0,5,8,0,0,0,0,0,0,0,0,0,0,11,899,878,5,8,0,37,18,0,0,0,0,0,0,0,0,0
a49a4330179edf3bc0d66d3adb3a3d3f,93,187,6,17,8,6,56,331,99,24,11,0,11,8,6,21,57,113,132,171,69,0,0,0,0,0,0,0,0,0,0,0,0,6,110,204,308,0,5,0,24,7,0,0,0,0,0,0,0,0,0
e727f9243d4e18ef2f56b7429a4e95a5,0,0,1080,579,14,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cd1598991894dc8ea8ad97ad417480b,0,0,19,29,178,262,82,0,0,0,4,13,22,17,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,169,309,349,0,0,0,0,40,117,111,84,7,0,16,13,15,5,0,0,0,4
526e052bb36fd9e3fb25af4e780f4f07,0,0,0,0,0,0,0,0,30,48,75,137,154,318,981,106,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,39,72,0,0,0,0
dab1160ee7a4ecf9945086ff09f99528,38,92,0,0,0,6,24,405,35,5,0,0,0,6,9,0,30,62,104,55,31,84,77,126,16,17,59,50,191,0,0,0,0,0,149,152,60,0,13,0,23,6,203,0,0,0,0,0,0,0,0
089b5a127fe67c6a1feb75c73c3641c3,108,224,5,5,0,0,13,440,80,16,0,4,0,0,7,0,24,0,0,0,0,0,0,0,0,0,69,0,5,0,0,0,0,44,45,340,124,0,12,5,21,4,102,268,8,3,0,0,0,2,1
ee50d3f2cad7d51acfcea78882ae8fb5,0,25,37,18,0,0,12,72,33,42,58,85,84,199,90,694,32,0,0,0,0,0,0,0,0,0,0,0,7,95,0,0,0,0,0,26,49,49,0,0,0,0,64,5,4,32,34,142,140,7,0
f196d5068909d121f05aef0925ebbaea,47,106,4,15,4,6,36,817,50,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,29,350,261,0,18,0,26,4,66,0,0,0,0,0,0,0,0
ab735c82b34312971538df745c30a7ce,0,0,0,0,0,0,0,0,0,0,0,0,0,128,234,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,63,17,0,0,0,0,0,40,211,1033,857,0,0
37e6064d2ca6dc36bfd4a01b0ec3d4f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,406,285,270,282,151,146,103,18,17,168,43,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
f45c0f3e44efd12754aaba5f646a3847,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,127,983,928,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08401097a43e1b97acfd98425ee7944c,0,0,22,48,73,97,582,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,119,325,149,133,35,0,0,0,0,0,0,0,0,0
2d8f4f79eff6be4d0c64f3fe2d97ca91,0,0,0,0,0,0,0,119,348,327,175,51,38,26,10,6,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,271,93,58,16,0,0,12,11
aa106de9b1b1b0b9ddf6375fcb959cd5,0,0,0,0,0,0,0,0,56,69,137,204,204,84,33,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,27,0,0,0,0,0,0,0,0,0,0,66,185,244,487,29,0,23,0
90924c7a744332419c33c0ccb0223cf7,0,0,0,0,3,20,238,0,0,0,0,0,0,0,0,384,61,0,0,0,0,0,0,0,28,0,0,0,0,0,0,23,57,0,0,0,0,20,58,119,243,635,0,0,0,0,0,2,0,0,3
67d47b5fbce84d2de37cdb16a42cefc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,337,298,68,177,79,39,81,10,0,134,36,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673cf02dd4d116a7bd633c76d57cd414,0,0,117,287,23,4,3,0,0,0,6,50,65,33,44,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,372,313,57,148,33,0,33,26,22,0,8,0,32,2
13100b775bbe83aba79401a3cdbf9966,0,296,11,27,7,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,825,585,0,20,0,52,31,0,0,0,0,0,0,0,0,0
f6d4f12f5952bf76014386202c1f6574,0,0,0,4,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,182,35,186,1228,0,0,0,0,0,0,0,0,0
7c2811bbf4c76ca806ce4178a5ecb7fe,0,471,0,0,3,0,41,0,0,0,0,0,0,0,0,0,0,247,137,200,139,22,0,0,0,0,0,94,61,12,0,9,0,0,14,294,159,0,0,0,5,5,6,0,0,0,0,0,0,0,0
387c27b2c3cbbf539a806c7ac30b331d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,289,203,83,272,77,146,122,13,0,273,53,0,0,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
1b22d1148ead5f84afd7cad30c334c9e,0,0,0,14,24,33,74,0,0,0,0,0,0,0,3,31,22,0,0,0,0,0,0,27,55,99,0,0,0,0,89,88,115,0,0,0,0,11,97,173,168,568,0,0,0,0,0,7,0,12,15
17dfe3a8456da339a03135c1870e9628,0,0,0,0,0,0,0,0,102,132,118,0,0,41,64,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,40,68,101,0,0,0,0,54,128,40,0,0,0,190,236,169,51,90,0,85,50
0a403db41b0def2fadaeb309717f3ef7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,280,474,488,161,183,144,48,0,0,125,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55460cb417e801d59fa49cc15f564580,0,0,0,0,63,88,0,0,0,0,0,0,0,0,0,1014,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,114,76,0,0,0,0,0,0,0,0,0,0
7cbccee5c85ec80cdace4e802fab1306,0,0,0,0,0,0,53,0,0,6,0,0,0,0,73,1035,578,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,42,96,0,0
cf694c29e36051f1b5f87790228682df,0,0,20,0,0,0,0,0,0,63,131,156,275,336,123,16,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,43,155,334,144,0,9,16
d5a1c10c46a0d737fc72a3fc23269650,694,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,761,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352a76f847d45e1be9933f9023f07cd0,0,0,9,14,65,102,181,0,0,0,0,0,18,50,62,26,11,0,0,0,0,9,34,42,150,106,0,0,0,0,10,0,0,0,0,0,0,70,152,136,172,125,0,0,0,8,0,42,54,34,18
a8cc96f778c60c83950a902936678cd2,0,0,107,103,258,169,17,0,0,18,79,64,60,109,94,5,28,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,17,44,43,45,66,0,12,9,23,22,0,145,0,22,7
73f9a8f8258fab583e8238f839f148d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,211,220,0,0,0,0,0,0,0,0,0,0,0,75,46,26,265,0,398,356
16ab9298f3d7f93f8ac8598c124cbd18,0,69,12,17,0,0,4,22,0,0,0,0,0,0,0,0,0,292,216,219,126,272,46,52,79,6,0,114,74,0,0,0,0,0,9,98,119,11,6,4,28,0,119,0,0,0,0,0,0,0,0
21b1ffbecb9d1eb29e4a0db9cc25509b,0,0,0,0,0,0,0,9,85,70,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,248,267,541,308,61,0,79,33
7b7595f9b76cf1c37a9b7943d54f75c2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,5,6,16,13,41,77,845,529,0,7,0,0,21,27,35,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,4,0
b60ede4a05e344a5390c5c8b918f13ab,0,0,21,99,271,357,10,0,0,0,0,9,0,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,83,40,43,5,0,0,11,0,0,0,0,0,0
a237bc166c4c17133f0e020907f1cf08,0,0,0,0,74,157,674,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,158,300,0,0,0,0,0,0,0,0,0
